Date,Rainfall_mm,Soil_Moisture,Risk_Level,DISTRICT,YEAR
2021-12-05,0.1,0.476,Low,UDUPI,2021
2021-12-06,0.0,0.451,Low,UDUPI,2021
2021-12-07,0.0,0.425,Low,UDUPI,2021
2021-12-08,0.0,0.412,Low,UDUPI,2021
2021-12-09,0.0,0.399,Low,UDUPI,2021
2021-12-10,0.9,0.387,Low,UDUPI,2021
2021-12-11,0.0,0.369,Low,UDUPI,2021
2021-12-12,0.1,0.356,Low,UDUPI,2021
2021-12-13,0.0,0.345,Low,UDUPI,2021
2021-12-14,0.2,0.336,Low,UDUPI,2021
2021-12-15,0.0,0.328,Low,UDUPI,2021
2021-12-16,0.0,0.321,Low,UDUPI,2021
2021-12-17,0.0,0.314,Low,UDUPI,2021
2021-12-18,0.0,0.309,Low,UDUPI,2021
2021-12-19,0.0,0.307,Low,UDUPI,2021
2021-12-20,0.0,0.303,Low,UDUPI,2021
2021-12-21,0.0,0.295,Low,UDUPI,2021
2021-12-22,0.0,0.289,Low,UDUPI,2021
2021-12-23,0.0,0.285,Low,UDUPI,2021
2021-12-24,0.0,0.279,Low,UDUPI,2021
2021-12-25,0.0,0.278,Low,UDUPI,2021
2021-12-26,0.0,0.274,Low,UDUPI,2021
2021-12-27,0.0,0.271,Low,UDUPI,2021
2021-12-28,0.0,0.27,Low,UDUPI,2021
2021-12-29,0.0,0.266,Low,UDUPI,2021
2021-12-30,0.0,0.262,Low,UDUPI,2021
2021-12-31,0.0,0.259,Low,UDUPI,2021
2022-01-01,0.1,0.257,Low,UDUPI,2022
2022-01-02,0.0,0.253,Low,UDUPI,2022
2022-01-03,0.0,0.252,Low,UDUPI,2022
2022-01-04,0.0,0.251,Low,UDUPI,2022
2022-01-05,0.0,0.255,Low,UDUPI,2022
2022-01-06,0.0,0.259,Low,UDUPI,2022
2022-01-07,0.0,0.261,Low,UDUPI,2022
2022-01-08,0.1,0.259,Low,UDUPI,2022
2022-01-09,0.0,0.252,Low,UDUPI,2022
2022-01-10,0.0,0.247,Low,UDUPI,2022
2022-01-11,0.0,0.244,Low,UDUPI,2022
2022-01-12,0.0,0.249,Low,UDUPI,2022
2022-01-13,0.0,0.244,Low,UDUPI,2022
2022-01-14,0.0,0.239,Low,UDUPI,2022
2022-01-15,0.0,0.237,Low,UDUPI,2022
2022-01-16,0.0,0.238,Low,UDUPI,2022
2022-01-17,0.0,0.239,Low,UDUPI,2022
2022-01-18,0.0,0.236,Low,UDUPI,2022
2022-01-19,0.0,0.241,Low,UDUPI,2022
2022-01-20,0.0,0.242,Low,UDUPI,2022
2022-01-21,0.0,0.241,Low,UDUPI,2022
2022-01-22,0.1,0.242,Low,UDUPI,2022
2022-01-23,0.0,0.245,Low,UDUPI,2022
2022-01-24,0.0,0.25,Low,UDUPI,2022
2022-01-25,0.0,0.252,Low,UDUPI,2022
2022-01-26,0.0,0.257,Low,UDUPI,2022
2022-01-27,0.0,0.259,Low,UDUPI,2022
2022-01-28,0.0,0.262,Low,UDUPI,2022
2022-01-29,0.0,0.261,Low,UDUPI,2022
2022-01-30,0.0,0.26,Low,UDUPI,2022
2022-01-31,0.0,0.255,Low,UDUPI,2022
2022-02-01,0.0,0.252,Low,UDUPI,2022
2022-02-02,0.0,0.251,Low,UDUPI,2022
2022-02-03,0.0,0.254,Low,UDUPI,2022
2022-02-04,0.0,0.254,Low,UDUPI,2022
2022-02-05,0.0,0.257,Low,UDUPI,2022
2022-02-06,0.0,0.257,Low,UDUPI,2022
2022-02-07,0.0,0.262,Low,UDUPI,2022
2022-02-08,0.0,0.26,Low,UDUPI,2022
2022-02-09,0.0,0.258,Low,UDUPI,2022
2022-02-10,0.0,0.259,Low,UDUPI,2022
2022-02-11,0.0,0.256,Low,UDUPI,2022
2022-02-12,0.0,0.255,Low,UDUPI,2022
2022-02-13,0.0,0.256,Low,UDUPI,2022
2022-02-14,0.0,0.256,Low,UDUPI,2022
2022-02-15,0.0,0.259,Low,UDUPI,2022
2022-02-16,0.1,0.258,Low,UDUPI,2022
2022-02-17,0.0,0.254,Low,UDUPI,2022
2022-02-18,0.0,0.256,Low,UDUPI,2022
2022-02-19,0.0,0.256,Low,UDUPI,2022
2022-02-20,0.0,0.255,Low,UDUPI,2022
2022-02-21,0.0,0.257,Low,UDUPI,2022
2022-02-22,0.0,0.251,Low,UDUPI,2022
2022-02-23,0.0,0.251,Low,UDUPI,2022
2022-02-24,0.0,0.251,Low,UDUPI,2022
2022-02-25,0.0,0.251,Low,UDUPI,2022
2022-02-26,0.0,0.25,Low,UDUPI,2022
2022-02-27,0.0,0.25,Low,UDUPI,2022
2022-02-28,0.0,0.25,Low,UDUPI,2022
2022-03-01,0.0,0.25,Low,UDUPI,2022
2022-03-02,0.0,0.25,Low,UDUPI,2022
2022-03-03,0.0,0.25,Low,UDUPI,2022
2022-03-04,0.0,0.25,Low,UDUPI,2022
2022-03-05,0.0,0.25,Low,UDUPI,2022
2022-03-06,0.0,0.25,Low,UDUPI,2022
2022-03-07,0.0,0.25,Low,UDUPI,2022
2022-03-08,0.7,0.253,Low,UDUPI,2022
2022-03-09,1.8,0.285,Low,UDUPI,2022
2022-03-10,0.0,0.307,Low,UDUPI,2022
2022-03-11,0.1,0.297,Low,UDUPI,2022
2022-03-12,0.6,0.29,Low,UDUPI,2022
2022-03-13,0.0,0.283,Low,UDUPI,2022
2022-03-14,0.0,0.276,Low,UDUPI,2022
2022-03-15,0.0,0.27,Low,UDUPI,2022
2022-03-16,0.0,0.265,Low,UDUPI,2022
2022-03-17,0.0,0.262,Low,UDUPI,2022
2022-03-18,0.1,0.26,Low,UDUPI,2022
2022-03-19,7.5,0.285,Low,UDUPI,2022
2022-03-20,1.8,0.259,Low,UDUPI,2022
2022-03-21,0.2,0.258,Low,UDUPI,2022
2022-03-22,2.7,0.263,Low,UDUPI,2022
2022-03-23,2.2,0.275,Low,UDUPI,2022
2022-03-24,17.2,0.356,Low,UDUPI,2022
2022-03-25,3.0,0.42,Low,UDUPI,2022
2022-03-26,1.9,0.393,Low,UDUPI,2022
2022-03-27,0.2,0.371,Low,UDUPI,2022
2022-03-28,0.0,0.344,Low,UDUPI,2022
2022-03-29,2.9,0.338,Low,UDUPI,2022
2022-03-30,0.1,0.335,Low,UDUPI,2022
2022-03-31,2.4,0.32,Low,UDUPI,2022
2022-04-01,7.1,0.342,Low,UDUPI,2022
2022-04-02,15.5,0.414,Low,UDUPI,2022
2022-04-03,2.4,0.424,Low,UDUPI,2022
2022-04-04,1.3,0.406,Low,UDUPI,2022
2022-04-05,5.4,0.395,Low,UDUPI,2022
2022-04-06,7.3,0.42,Low,UDUPI,2022
2022-04-07,1.6,0.391,Low,UDUPI,2022
2022-04-08,5.7,0.386,Low,UDUPI,2022
2022-04-09,3.4,0.386,Low,UDUPI,2022
2022-04-10,1.9,0.374,Low,UDUPI,2022
2022-04-11,0.4,0.37,Low,UDUPI,2022
2022-04-12,3.1,0.382,Low,UDUPI,2022
2022-04-13,14.6,0.413,Low,UDUPI,2022
2022-04-14,11.7,0.439,Low,UDUPI,2022
2022-04-15,1.3,0.41,Low,UDUPI,2022
2022-04-16,24.0,0.437,Low,UDUPI,2022
2022-04-17,15.9,0.452,Low,UDUPI,2022
2022-04-18,4.9,0.437,Low,UDUPI,2022
2022-04-19,9.6,0.405,Low,UDUPI,2022
2022-04-20,0.0,0.365,Low,UDUPI,2022
2022-04-21,0.0,0.343,Low,UDUPI,2022
2022-04-22,0.2,0.326,Low,UDUPI,2022
2022-04-23,3.8,0.32,Low,UDUPI,2022
2022-04-24,1.8,0.314,Low,UDUPI,2022
2022-04-25,0.2,0.31,Low,UDUPI,2022
2022-04-26,14.9,0.418,Low,UDUPI,2022
2022-04-27,0.1,0.394,Low,UDUPI,2022
2022-04-28,5.9,0.378,Low,UDUPI,2022
2022-04-29,1.0,0.404,Low,UDUPI,2022
2022-04-30,4.3,0.384,Low,UDUPI,2022
2022-05-01,7.1,0.4,Low,UDUPI,2022
2022-05-02,0.6,0.374,Low,UDUPI,2022
2022-05-03,0.8,0.352,Low,UDUPI,2022
2022-05-04,1.7,0.337,Low,UDUPI,2022
2022-05-05,3.7,0.334,Low,UDUPI,2022
2022-05-06,10.8,0.366,Low,UDUPI,2022
2022-05-07,0.6,0.383,Low,UDUPI,2022
2022-05-08,0.5,0.357,Low,UDUPI,2022
2022-05-09,1.1,0.349,Low,UDUPI,2022
2022-05-10,7.4,0.369,Low,UDUPI,2022
2022-05-11,26.9,0.473,Low,UDUPI,2022
2022-05-12,23.6,0.488,Low,UDUPI,2022
2022-05-13,2.8,0.473,Low,UDUPI,2022
2022-05-14,6.0,0.483,Low,UDUPI,2022
2022-05-15,2.5,0.481,Low,UDUPI,2022
2022-05-16,32.4,0.487,Low,UDUPI,2022
2022-05-17,27.0,0.509,Low,UDUPI,2022
2022-05-18,56.3,0.513,Medium,UDUPI,2022
2022-05-19,146.2,0.513,High,UDUPI,2022
2022-05-20,9.6,0.502,Low,UDUPI,2022
2022-05-21,2.8,0.486,Low,UDUPI,2022
2022-05-22,9.8,0.501,Low,UDUPI,2022
2022-05-23,6.0,0.501,Low,UDUPI,2022
2022-05-24,5.6,0.491,Low,UDUPI,2022
2022-05-25,2.7,0.482,Low,UDUPI,2022
2022-05-26,1.7,0.467,Low,UDUPI,2022
2022-05-27,4.3,0.474,Low,UDUPI,2022
2022-05-28,3.9,0.468,Low,UDUPI,2022
2022-05-29,1.3,0.447,Low,UDUPI,2022
2022-05-30,3.1,0.431,Low,UDUPI,2022
2022-05-31,6.0,0.429,Low,UDUPI,2022
2022-06-01,0.7,0.443,Low,UDUPI,2022
2022-06-02,4.7,0.45,Low,UDUPI,2022
2022-06-03,8.4,0.457,Low,UDUPI,2022
2022-06-04,0.0,0.451,Low,UDUPI,2022
2022-06-05,2.8,0.419,Low,UDUPI,2022
2022-06-06,4.6,0.434,Low,UDUPI,2022
2022-06-07,19.2,0.466,Low,UDUPI,2022
2022-06-08,7.4,0.472,Low,UDUPI,2022
2022-06-09,1.9,0.476,Low,UDUPI,2022
2022-06-10,14.2,0.492,Low,UDUPI,2022
2022-06-11,41.1,0.508,Medium,UDUPI,2022
2022-06-12,31.5,0.512,Low,UDUPI,2022
2022-06-13,27.3,0.506,Low,UDUPI,2022
2022-06-14,2.8,0.489,Low,UDUPI,2022
2022-06-15,10.3,0.493,Low,UDUPI,2022
2022-06-16,10.7,0.497,Low,UDUPI,2022
2022-06-17,17.5,0.5,Low,UDUPI,2022
2022-06-18,38.5,0.506,Low,UDUPI,2022
2022-06-19,36.0,0.506,Low,UDUPI,2022
2022-06-20,36.9,0.504,Low,UDUPI,2022
2022-06-21,42.2,0.513,Medium,UDUPI,2022
2022-06-22,48.3,0.514,Medium,UDUPI,2022
2022-06-23,32.7,0.507,Low,UDUPI,2022
2022-06-24,36.7,0.513,Low,UDUPI,2022
2022-06-25,32.2,0.513,Low,UDUPI,2022
2022-06-26,20.9,0.51,Low,UDUPI,2022
2022-06-27,25.6,0.506,Low,UDUPI,2022
2022-06-28,22.2,0.511,Low,UDUPI,2022
2022-06-29,65.0,0.512,High,UDUPI,2022
2022-06-30,70.4,0.511,High,UDUPI,2022
2022-07-01,46.0,0.508,Medium,UDUPI,2022
2022-07-02,28.2,0.512,Low,UDUPI,2022
2022-07-03,25.0,0.507,Low,UDUPI,2022
2022-07-04,114.3,0.513,High,UDUPI,2022
2022-07-05,119.8,0.513,High,UDUPI,2022
2022-07-06,47.7,0.512,Medium,UDUPI,2022
2022-07-07,41.1,0.508,Medium,UDUPI,2022
2022-07-08,66.3,0.509,High,UDUPI,2022
2022-07-09,57.4,0.506,Medium,UDUPI,2022
2022-07-10,48.8,0.511,Medium,UDUPI,2022
2022-07-11,47.6,0.509,Medium,UDUPI,2022
2022-07-12,38.8,0.506,Low,UDUPI,2022
2022-07-13,58.1,0.505,Medium,UDUPI,2022
2022-07-14,57.8,0.507,Medium,UDUPI,2022
2022-07-15,32.3,0.507,Low,UDUPI,2022
2022-07-16,76.4,0.509,High,UDUPI,2022
2022-07-17,37.6,0.509,Low,UDUPI,2022
2022-07-18,20.2,0.506,Low,UDUPI,2022
2022-07-19,9.3,0.503,Low,UDUPI,2022
2022-07-20,6.5,0.495,Low,UDUPI,2022
2022-07-21,1.1,0.489,Low,UDUPI,2022
2022-07-22,4.2,0.483,Low,UDUPI,2022
2022-07-23,6.9,0.493,Low,UDUPI,2022
2022-07-24,8.9,0.503,Low,UDUPI,2022
2022-07-25,1.8,0.496,Low,UDUPI,2022
2022-07-26,1.1,0.488,Low,UDUPI,2022
2022-07-27,2.4,0.475,Low,UDUPI,2022
2022-07-28,0.4,0.467,Low,UDUPI,2022
2022-07-29,3.1,0.464,Low,UDUPI,2022
2022-07-30,5.1,0.49,Low,UDUPI,2022
2022-07-31,6.7,0.489,Low,UDUPI,2022
2022-08-01,32.5,0.506,Low,UDUPI,2022
2022-08-02,40.3,0.509,Medium,UDUPI,2022
2022-08-03,24.1,0.509,Low,UDUPI,2022
2022-08-04,36.9,0.507,Low,UDUPI,2022
2022-08-05,86.1,0.511,High,UDUPI,2022
2022-08-06,90.4,0.51,High,UDUPI,2022
2022-08-07,47.5,0.507,Medium,UDUPI,2022
2022-08-08,52.4,0.506,Medium,UDUPI,2022
2022-08-09,17.2,0.509,Low,UDUPI,2022
2022-08-10,26.5,0.509,Low,UDUPI,2022
2022-08-11,27.3,0.509,Low,UDUPI,2022
2022-08-12,17.7,0.511,Low,UDUPI,2022
2022-08-13,8.2,0.501,Low,UDUPI,2022
2022-08-14,5.1,0.495,Low,UDUPI,2022
2022-08-15,1.6,0.491,Low,UDUPI,2022
2022-08-16,0.6,0.481,Low,UDUPI,2022
2022-08-17,0.8,0.465,Low,UDUPI,2022
2022-08-18,0.9,0.46,Low,UDUPI,2022
2022-08-19,2.4,0.479,Low,UDUPI,2022
2022-08-20,2.5,0.472,Low,UDUPI,2022
2022-08-21,17.4,0.501,Low,UDUPI,2022
2022-08-22,33.5,0.511,Low,UDUPI,2022
2022-08-23,29.7,0.507,Low,UDUPI,2022
2022-08-24,21.7,0.51,Low,UDUPI,2022
2022-08-25,15.3,0.495,Low,UDUPI,2022
2022-08-26,4.2,0.476,Low,UDUPI,2022
2022-08-27,13.2,0.503,Low,UDUPI,2022
2022-08-28,6.7,0.493,Low,UDUPI,2022
2022-08-29,16.8,0.504,Low,UDUPI,2022
2022-08-30,28.4,0.499,Low,UDUPI,2022
2022-08-31,18.8,0.498,Low,UDUPI,2022
2022-09-01,11.7,0.5,Low,UDUPI,2022
2022-09-02,26.9,0.502,Low,UDUPI,2022
2022-09-03,1.0,0.482,Low,UDUPI,2022
2022-09-04,1.3,0.469,Low,UDUPI,2022
2022-09-05,11.0,0.492,Low,UDUPI,2022
2022-09-06,14.2,0.505,Low,UDUPI,2022
2022-09-07,20.1,0.507,Low,UDUPI,2022
2022-09-08,40.4,0.512,Medium,UDUPI,2022
2022-09-09,25.3,0.509,Low,UDUPI,2022
2022-09-10,30.4,0.512,Low,UDUPI,2022
2022-09-11,21.7,0.504,Low,UDUPI,2022
2022-09-12,11.4,0.505,Low,UDUPI,2022
2022-09-13,32.5,0.51,Low,UDUPI,2022
2022-09-14,13.1,0.504,Low,UDUPI,2022
2022-09-15,5.6,0.499,Low,UDUPI,2022
2022-09-16,5.5,0.498,Low,UDUPI,2022
2022-09-17,4.4,0.493,Low,UDUPI,2022
2022-09-18,2.6,0.49,Low,UDUPI,2022
2022-09-19,2.9,0.49,Low,UDUPI,2022
2022-09-20,2.5,0.478,Low,UDUPI,2022
2022-09-21,0.5,0.468,Low,UDUPI,2022
2022-09-22,1.7,0.461,Low,UDUPI,2022
2022-09-23,5.6,0.458,Low,UDUPI,2022
2022-09-24,3.0,0.47,Low,UDUPI,2022
2022-09-25,0.6,0.451,Low,UDUPI,2022
2022-09-26,0.5,0.433,Low,UDUPI,2022
2022-09-27,1.1,0.419,Low,UDUPI,2022
2022-09-28,0.7,0.403,Low,UDUPI,2022
2022-09-29,1.1,0.396,Low,UDUPI,2022
2022-09-30,8.2,0.418,Low,UDUPI,2022
2022-10-01,9.0,0.48,Low,UDUPI,2022
2022-10-02,1.6,0.462,Low,UDUPI,2022
2022-10-03,1.6,0.471,Low,UDUPI,2022
2022-10-04,0.8,0.451,Low,UDUPI,2022
2022-10-05,6.8,0.467,Low,UDUPI,2022
2022-10-06,3.0,0.483,Low,UDUPI,2022
2022-10-07,2.2,0.486,Low,UDUPI,2022
2022-10-08,0.5,0.471,Low,UDUPI,2022
2022-10-09,0.0,0.449,Low,UDUPI,2022
2022-10-10,1.5,0.44,Low,UDUPI,2022
2022-10-11,10.7,0.478,Low,UDUPI,2022
2022-10-12,0.1,0.468,Low,UDUPI,2022
2022-10-13,6.9,0.457,Low,UDUPI,2022
2022-10-14,11.3,0.476,Low,UDUPI,2022
2022-10-15,6.9,0.446,Low,UDUPI,2022
2022-10-16,15.4,0.501,Low,UDUPI,2022
2022-10-17,6.3,0.487,Low,UDUPI,2022
2022-10-18,35.0,0.507,Low,UDUPI,2022
2022-10-19,20.4,0.498,Low,UDUPI,2022
2022-10-20,6.6,0.496,Low,UDUPI,2022
2022-10-21,23.9,0.497,Low,UDUPI,2022
2022-10-22,0.5,0.49,Low,UDUPI,2022
2022-10-23,0.0,0.473,Low,UDUPI,2022
2022-10-24,0.0,0.459,Low,UDUPI,2022
2022-10-25,0.0,0.432,Low,UDUPI,2022
2022-10-26,0.0,0.407,Low,UDUPI,2022
2022-10-27,0.0,0.391,Low,UDUPI,2022
2022-10-28,0.0,0.372,Low,UDUPI,2022
2022-10-29,0.2,0.362,Low,UDUPI,2022
2022-10-30,0.5,0.363,Low,UDUPI,2022
2022-10-31,0.0,0.352,Low,UDUPI,2022
2022-11-01,0.0,0.341,Low,UDUPI,2022
2022-11-02,0.9,0.337,Low,UDUPI,2022
2022-11-03,0.9,0.336,Low,UDUPI,2022
2022-11-04,6.0,0.393,Low,UDUPI,2022
2022-11-05,0.2,0.444,Low,UDUPI,2022
2022-11-06,0.5,0.42,Low,UDUPI,2022
2022-11-07,0.0,0.437,Low,UDUPI,2022
2022-11-08,0.0,0.413,Low,UDUPI,2022
2022-11-09,0.0,0.385,Low,UDUPI,2022
2022-11-10,0.0,0.365,Low,UDUPI,2022
2022-11-11,0.2,0.349,Low,UDUPI,2022
2022-11-12,0.0,0.346,Low,UDUPI,2022
2022-11-13,18.1,0.348,Low,UDUPI,2022
2022-11-14,5.7,0.424,Low,UDUPI,2022
2022-11-15,25.7,0.477,Low,UDUPI,2022
2022-11-16,7.9,0.456,Low,UDUPI,2022
2022-11-17,0.0,0.426,Low,UDUPI,2022
2022-11-18,0.0,0.401,Low,UDUPI,2022
2022-11-19,0.0,0.383,Low,UDUPI,2022
2022-11-20,0.0,0.365,Low,UDUPI,2022
2022-11-21,0.0,0.352,Low,UDUPI,2022
2022-11-22,0.0,0.344,Low,UDUPI,2022
2022-11-23,4.5,0.338,Low,UDUPI,2022
2022-11-24,11.1,0.354,Low,UDUPI,2022
2022-11-25,2.8,0.394,Low,UDUPI,2022
2022-11-26,3.5,0.392,Low,UDUPI,2022
2022-11-27,1.7,0.407,Low,UDUPI,2022
2022-11-28,3.5,0.401,Low,UDUPI,2022
2022-11-29,2.2,0.393,Low,UDUPI,2022
2022-11-30,0.0,0.381,Low,UDUPI,2022
2022-12-01,0.0,0.363,Low,UDUPI,2022
2022-12-02,0.0,0.345,Low,UDUPI,2022
2022-12-03,0.0,0.329,Low,UDUPI,2022
2022-12-04,0.0,0.318,Low,UDUPI,2022
2022-12-05,0.0,0.311,Low,UDUPI,2022
2022-12-06,0.0,0.305,Low,UDUPI,2022
2022-12-07,0.0,0.3,Low,UDUPI,2022
2022-12-08,0.0,0.294,Low,UDUPI,2022
2022-12-09,0.0,0.289,Low,UDUPI,2022
2022-12-10,2.1,0.285,Low,UDUPI,2022
2022-12-11,23.0,0.448,Low,UDUPI,2022
2022-12-12,6.1,0.481,Low,UDUPI,2022
2022-12-13,1.6,0.484,Low,UDUPI,2022
2022-12-14,3.6,0.466,Low,UDUPI,2022
2022-12-15,0.0,0.457,Low,UDUPI,2022
2022-12-16,0.0,0.431,Low,UDUPI,2022
2022-12-17,0.0,0.411,Low,UDUPI,2022
2022-12-18,0.0,0.394,Low,UDUPI,2022
2022-12-19,0.0,0.379,Low,UDUPI,2022
2022-12-20,0.0,0.362,Low,UDUPI,2022
2022-12-21,0.0,0.348,Low,UDUPI,2022
2022-12-22,0.0,0.333,Low,UDUPI,2022
2022-12-23,0.0,0.319,Low,UDUPI,2022
2022-12-24,0.0,0.309,Low,UDUPI,2022
2022-12-25,0.0,0.303,Low,UDUPI,2022
2022-12-26,0.0,0.296,Low,UDUPI,2022
2022-12-27,0.0,0.287,Low,UDUPI,2022
2022-12-28,0.2,0.285,Low,UDUPI,2022
2022-12-29,2.9,0.292,Low,UDUPI,2022
2022-12-30,0.0,0.282,Low,UDUPI,2022
2022-12-31,0.0,0.277,Low,UDUPI,2022
2023-01-01,0.0,0.273,Low,UDUPI,2023
2023-01-02,0.0,0.272,Low,UDUPI,2023
2023-01-03,0.0,0.271,Low,UDUPI,2023
2023-01-04,0.0,0.267,Low,UDUPI,2023
2023-01-05,0.0,0.266,Low,UDUPI,2023
2023-01-06,0.0,0.262,Low,UDUPI,2023
2023-01-07,0.0,0.264,Low,UDUPI,2023
2023-01-08,0.0,0.264,Low,UDUPI,2023
2023-01-09,0.0,0.272,Low,UDUPI,2023
2023-01-10,0.0,0.277,Low,UDUPI,2023
2023-01-11,0.0,0.277,Low,UDUPI,2023
2023-01-12,0.0,0.281,Low,UDUPI,2023
2023-01-13,0.0,0.28,Low,UDUPI,2023
2023-01-14,0.0,0.281,Low,UDUPI,2023
2023-01-15,0.0,0.281,Low,UDUPI,2023
2023-01-16,0.0,0.278,Low,UDUPI,2023
2023-01-17,0.0,0.276,Low,UDUPI,2023
2023-01-18,0.0,0.276,Low,UDUPI,2023
2023-01-19,0.0,0.27,Low,UDUPI,2023
2023-01-20,0.0,0.273,Low,UDUPI,2023
2023-01-21,0.0,0.27,Low,UDUPI,2023
2023-01-22,0.0,0.268,Low,UDUPI,2023
2023-01-23,0.0,0.265,Low,UDUPI,2023
2023-01-24,0.0,0.265,Low,UDUPI,2023
2023-01-25,0.0,0.26,Low,UDUPI,2023
2023-01-26,0.3,0.254,Low,UDUPI,2023
2023-01-27,0.0,0.25,Low,UDUPI,2023
2023-01-28,0.0,0.252,Low,UDUPI,2023
2023-01-29,0.0,0.251,Low,UDUPI,2023
2023-01-30,0.0,0.251,Low,UDUPI,2023
2023-01-31,0.0,0.251,Low,UDUPI,2023
2023-02-01,0.0,0.251,Low,UDUPI,2023
2023-02-02,0.0,0.253,Low,UDUPI,2023
2023-02-03,0.0,0.253,Low,UDUPI,2023
2023-02-04,0.0,0.253,Low,UDUPI,2023
2023-02-05,0.0,0.252,Low,UDUPI,2023
2023-02-06,0.0,0.252,Low,UDUPI,2023
2023-02-07,0.0,0.252,Low,UDUPI,2023
2023-02-08,0.0,0.26,Low,UDUPI,2023
2023-02-09,0.0,0.262,Low,UDUPI,2023
2023-02-10,0.0,0.26,Low,UDUPI,2023
2023-02-11,0.0,0.262,Low,UDUPI,2023
2023-02-12,0.0,0.26,Low,UDUPI,2023
2023-02-13,0.0,0.259,Low,UDUPI,2023
2023-02-14,0.0,0.257,Low,UDUPI,2023
2023-02-15,0.0,0.256,Low,UDUPI,2023
2023-02-16,0.0,0.255,Low,UDUPI,2023
2023-02-17,0.0,0.255,Low,UDUPI,2023
2023-02-18,0.0,0.252,Low,UDUPI,2023
2023-02-19,0.0,0.254,Low,UDUPI,2023
2023-02-20,0.0,0.257,Low,UDUPI,2023
2023-02-21,0.0,0.258,Low,UDUPI,2023
2023-02-22,0.0,0.253,Low,UDUPI,2023
2023-02-23,0.1,0.253,Low,UDUPI,2023
2023-02-24,0.0,0.253,Low,UDUPI,2023
2023-02-25,0.0,0.253,Low,UDUPI,2023
2023-02-26,0.0,0.253,Low,UDUPI,2023
2023-02-27,0.0,0.253,Low,UDUPI,2023
2023-02-28,0.0,0.253,Low,UDUPI,2023
2023-03-01,0.0,0.252,Low,UDUPI,2023
2023-03-02,0.0,0.252,Low,UDUPI,2023
2023-03-03,0.0,0.252,Low,UDUPI,2023
2023-03-04,0.0,0.252,Low,UDUPI,2023
2023-03-05,0.0,0.252,Low,UDUPI,2023
2023-03-06,0.0,0.252,Low,UDUPI,2023
2023-03-07,0.0,0.252,Low,UDUPI,2023
2023-03-08,0.0,0.252,Low,UDUPI,2023
2023-03-09,0.0,0.252,Low,UDUPI,2023
2023-03-10,0.0,0.252,Low,UDUPI,2023
2023-03-11,0.0,0.252,Low,UDUPI,2023
2023-03-12,0.0,0.252,Low,UDUPI,2023
2023-03-13,0.0,0.252,Low,UDUPI,2023
2023-03-14,0.0,0.255,Low,UDUPI,2023
2023-03-15,3.1,0.261,Low,UDUPI,2023
2023-03-16,0.8,0.259,Low,UDUPI,2023
2023-03-17,0.8,0.261,Low,UDUPI,2023
2023-03-18,0.0,0.257,Low,UDUPI,2023
2023-03-19,1.6,0.272,Low,UDUPI,2023
2023-03-20,0.0,0.271,Low,UDUPI,2023
2023-03-21,0.0,0.267,Low,UDUPI,2023
2023-03-22,0.0,0.262,Low,UDUPI,2023
2023-03-23,0.0,0.26,Low,UDUPI,2023
2023-03-24,0.0,0.255,Low,UDUPI,2023
2023-03-25,0.0,0.249,Low,UDUPI,2023
2023-03-26,0.0,0.25,Low,UDUPI,2023
2023-03-27,0.0,0.255,Low,UDUPI,2023
2023-03-28,0.0,0.259,Low,UDUPI,2023
2023-03-29,0.0,0.264,Low,UDUPI,2023
2023-03-30,0.0,0.266,Low,UDUPI,2023
2023-03-31,0.0,0.27,Low,UDUPI,2023
2023-04-01,0.0,0.275,Low,UDUPI,2023
2023-04-02,0.0,0.271,Low,UDUPI,2023
2023-04-03,0.0,0.269,Low,UDUPI,2023
2023-04-04,0.0,0.266,Low,UDUPI,2023
2023-04-05,0.0,0.264,Low,UDUPI,2023
2023-04-06,0.0,0.263,Low,UDUPI,2023
2023-04-07,1.4,0.266,Low,UDUPI,2023
2023-04-08,0.6,0.274,Low,UDUPI,2023
2023-04-09,0.1,0.278,Low,UDUPI,2023
2023-04-10,1.2,0.279,Low,UDUPI,2023
2023-04-11,0.2,0.28,Low,UDUPI,2023
2023-04-12,0.0,0.277,Low,UDUPI,2023
2023-04-13,0.0,0.273,Low,UDUPI,2023
2023-04-14,0.0,0.27,Low,UDUPI,2023
2023-04-15,0.0,0.268,Low,UDUPI,2023
2023-04-16,0.0,0.264,Low,UDUPI,2023
2023-04-17,0.4,0.262,Low,UDUPI,2023
2023-04-18,0.0,0.257,Low,UDUPI,2023
2023-04-19,0.0,0.256,Low,UDUPI,2023
2023-04-20,0.1,0.26,Low,UDUPI,2023
2023-04-21,0.3,0.269,Low,UDUPI,2023
2023-04-22,0.0,0.265,Low,UDUPI,2023
2023-04-23,0.0,0.258,Low,UDUPI,2023
2023-04-24,0.0,0.253,Low,UDUPI,2023
2023-04-25,0.0,0.244,Low,UDUPI,2023
2023-04-26,2.4,0.242,Low,UDUPI,2023
2023-04-27,0.0,0.235,Low,UDUPI,2023
2023-04-28,5.4,0.259,Low,UDUPI,2023
2023-04-29,13.4,0.273,Low,UDUPI,2023
2023-04-30,17.5,0.403,Low,UDUPI,2023
2023-05-01,0.5,0.394,Low,UDUPI,2023
2023-05-02,1.5,0.371,Low,UDUPI,2023
2023-05-03,0.9,0.345,Low,UDUPI,2023
2023-05-04,0.1,0.325,Low,UDUPI,2023
